ID,Category,Subcategory,Topic,Content,Keywords
190,General Knowledge,Technology,Future Technologies in Indian Army,"Key modernisation programmes: FICV (Future Infantry Combat Vehicle) — indigenous replacement for BMP-2. Arjun MK2 — upgraded MBT with Trophy active protection system. Battlefield Management System (BMS) — digital situational awareness for infantry down to section level. ATAGS (Advanced Towed Artillery Gun System) — indigenous 155mm/52 calibre howitzer with range of 48km. Loitering munitions: SkyStriker kamikaze drone procured from Israel. Directed Energy Weapons: DRDO developing DURGA (Directionally Unrestricted Ray-Gun Array) — laser weapon system. Swarm drones: under evaluation for saturation attack on air defence systems.",future technology,FICV,Arjun MK2,BMS,ATAGS,loitering munition,SkyStriker,directed energy,laser,modernisation
191,General Knowledge,Summary,Indian Army Ethos and Spirit,"The Indian Army's ethos is built on several foundations: service before self as articulated in the Chetwode Credo, unity in diversity (soldiers from every religion, region, and language serving together under the regimental identity), unwavering respect for civil authority and democratic institutions (the Army has never interfered in politics — a proud tradition in South Asia), and the combination of ancient martial traditions with modern professionalism. The Indian Army has participated in over 50 United Nations peacekeeping missions — consistently among the largest contributors globally — reflecting values that extend beyond national defence. The Indian soldier is characterised by hardiness, resilience, resourcefulness, and deep loyalty to his comrades and paltan.",Indian Army ethos,values,Chetwode Credo,izzat,unity,diversity,UN peacekeeping,civil authority,professionalism,soldier character
192,Medical,Orthopedics,Fracture Management in Field,"Field fracture management must stabilise before evacuation. Open fracture (bone visible): cover with clean dressing, do not push bone back, immobilise the limb, give antibiotics if available, and evacuate urgently — infection risk is high. Closed fracture: immobilise the joint above and below the fracture using an improvised splint made from a rifle, straight branch, or rolled sleeping mat padded with clothing. Always check circulation, sensation, and movement (CSM) distal to the fracture before and after splinting — a palpable pulse below the fracture must be confirmed. Femur fracture causes 1-2 litres of internal blood loss — always treat for haemorrhagic shock simultaneously.",fracture,splint,open fracture,closed fracture,CSM,improvised splint,femur,blood loss,field medicine,orthopedic
193,Medical,Orthopedics,Spinal Injury Management,"Suspect spinal injury in: fall from height, vehicle rollover, blast injury, diving accident, any trauma with neck or back pain, or unconscious trauma patient. Do NOT bend, twist, or flex the spine under any circumstances. Log roll technique: minimum 3 persons — one controls the head maintaining inline spinal stabilisation, two roll the body as a unit. Improvised cervical collar: rolled sleeping mat or clothing wrapped around neck. Improvised rigid stretcher: two rifles through sleeves of two buttoned jackets. Neurological signs such as tingling, weakness, or paralysis in any limb after trauma: treat as spinal injury until proven otherwise by a doctor.",spinal injury,spine,cervical collar,log roll,paralysis,stretcher,trauma,immobilisation,inline stabilisation,field medicine
194,Medical,Dermatology,Skin Conditions in Field,"Prickly heat (Miliaria): sweat gland blockage in hot humid conditions — small red itchy bumps, treated by cooling and calamine lotion, prevented by wearing loose cotton. Tinea (ringworm, athlete's foot, jock itch): fungal infection common in humid conditions — red scaly itchy patches treated with Clotrimazole cream twice daily for 2-4 weeks. Prevention: dry skin thoroughly after washing, change socks daily. Cellulitis: bacterial skin infection — hot red swollen painful area with possible fever — requires antibiotics and elevation of the affected limb, monitor for spreading which indicates severe infection. Pressure sores in immobilised casualties: reposition every 2 hours to prevent development.",prickly heat,tinea,ringworm,cellulitis,athlete's foot,skin,dermatology,Clotrimazole,fungal infection,field hygiene
195,Field Craft,Water,Field Sanitation and Waste Management,"Field sanitation prevents disease — historically more soldiers die from disease than combat in prolonged campaigns. Latrine construction: minimum 30m from water source, downhill and downwind from camp, 1m deep trench, fly-proof cover, ash or lime after each use. Hand washing: mandatory after latrine use and before eating — soap and water for minimum 20 seconds. Food hygiene: all cooking utensils washed in hot soapy water then rinsed in clean water. Food covered against flies at all times. Dead animal disposal: bury immediately minimum 1m deep with lime if available. Fly control is critical — flies transmit typhoid, dysentery, and cholera between camp areas.",sanitation,latrine,field hygiene,fly control,hand washing,disease prevention,waste management,food hygiene,camp hygiene,dysentery
196,Technical,Equipment,Personal Load Carrying Equipment,"Combat load for an Indian infantryman: Fighting order (minimum for combat) includes weapon, ammunition (210 rounds INSAS or 90 rounds AK-203 basic load), 2 litres of water minimum, personal medical kit, 24-hour food, and radio for the section signaller. Total weight: 15-20 kg. Marching order (sustained operations) adds sleeping system, change of clothes, additional rations, full medical kit, and shelter components. Total: 35-45 kg. High altitude additions of down sleeping bag, extra clothing layers, and snow equipment add 10-15 kg more. Load management is a commander's responsibility — an overloaded soldier cannot fight or move effectively and will become a casualty from exhaustion.",load carrying,PLCE,combat load,ammunition,fighting order,marching order,high altitude,weight,rucksack,equipment
197,Technical,Equipment,Body Armour and Ballistic Protection,"Indian Army uses tiered body armour. Soft armour (NIJ Level IIIA): protects against pistol rounds and fragmentation — flexible, worn under uniform or as lightweight vest, provides no protection against rifle fire. Hard armour (NIJ Level III and IV ceramic plates): front and back plates in plate carrier — Level III stops 7.62mm rifle rounds, Level IV stops armour-piercing rounds. Ballistic helmet: Kevlar or composite material — protects against fragmentation and pistol rounds but not rifle rounds. Groin protector and neck collar available for high-threat operations. Weight trade-off: full body armour weighs 12-15 kg and significantly degrades mobility — commanders must balance protection against operational requirements.",body armour,ballistic protection,NIJ,ceramic plate,Kevlar,helmet,fragmentation,ballistic vest,plate carrier,protection
198,Medical,Tropical Medicine,Japanese Encephalitis,"Japanese Encephalitis (JE) is a viral brain infection transmitted by the Culex mosquito (which breeds in rice paddies and irrigation channels). Endemic in Bihar, Uttar Pradesh, Assam, and Northeast states — directly relevant for soldiers posted in these areas. Symptoms: sudden fever, severe headache, stiff neck, seizures, and rapidly progressing altered consciousness. No specific antiviral treatment — only supportive care. Fatality rate 20-30%; survivors frequently suffer permanent neurological disability. Prevention: JE vaccination is mandatory for troops posted in endemic areas, combined with standard mosquito protection measures including DEET, treated uniforms, and mosquito nets.",Japanese Encephalitis,JE,encephalitis,Culex mosquito,Bihar,Assam,Northeast,vaccination,neurological,tropical medicine
199,Medical,Tropical Medicine,Kala-Azar (Visceral Leishmaniasis),"Kala-Azar is a parasitic disease transmitted by the sandfly, endemic in Bihar, Jharkhand, West Bengal, and eastern UP — areas where Indian troops are stationed. Caused by the Leishmania donovani parasite. Symptoms: prolonged irregular fever lasting weeks to months, progressive weight loss, enlarged spleen and liver causing protuberant abdomen, darkening of skin (kala-azar means black fever in Hindi), and severe anaemia. If untreated it is almost universally fatal. Treatment requires Liposomal Amphotericin B administered in a hospital setting. Prevention: sandflies bite at night and rest in wall cracks — seal cracks, use insecticide spray, and use fine-mesh nets (sandflies are smaller than mosquitoes).",Kala-Azar,leishmaniasis,sandfly,Bihar,Jharkhand,parasite,spleen,Amphotericin,tropical medicine,neglected tropical disease
200,General Knowledge,Law,Rules of Engagement in Counter-Insurgency,"ROE in counter-insurgency operations under AFSPA is more permissive than peacetime but strictly governed. Right of Private Defence (Section 96-106 IPC): every citizen including a soldier has the right to defend themselves and others from harm. Warning before firing (where tactically feasible): 'Ruko, Haath Upar Karo' (Stop, Hands Up) is the standard warning in Hindi, then a warning shot if safe, then aimed fire as last resort. No firing into crowds without specific identified threat. Collateral damage: civilian casualties must be immediately reported to chain of command and investigated. ROE cards are carried by all soldiers in J&K — they define exact permissions and restrictions for each specific operational area.",ROE,rules of engagement,AFSPA,counter-insurgency,J&K,private defence,IPC,warning,collateral damage,J&K ops
